id,source,target,type,label,date,outcome,presetTags,title
e351,YOL_PER_0072,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e352,YOL_PER_0072,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e353,YOL_PER_0072,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e354,YOL_PER_0072,YOL_TRA_0012,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e355,P_STAG,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e356,P_STAG,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e357,EXP_070,P_STAG,explorer_link,documented / linked,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity association
e358,YOL_PER_0074,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e359,YOL_PER_0074,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e360,YOL_PER_0074,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e361,YOL_PER_0074,YOL_PRD_0006,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e362,YOL_PER_0074,YOL_TRA_0005,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e363,YOL_PER_0074,YOL_TRA_0012,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e364,P_TILOPA,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e365,P_TILOPA,T_MAHAYANA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e366,P_TILOPA,YOL_PRA_0002,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e367,P_TILOPA,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e368,P_TILOPA,YOL_PRA_0013,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e369,P_TILOPA,YOL_TRA_0012,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e370,P_TILOPA,EXT_PRA_0019,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e371,P_TILOPA,EXT_PRA_0036,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e372,P_TILOPA,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e373,P_TILOPA,P_NAROPA,meeting_visit,meeting / visit,11th century,"Received many transmissions while traveling through India and became Naropa's guru, launching the Kagyu lineage of direct realization.","[""drukpa"", ""kagyu""]","Meeting/visit: Tilopa ↔ Naropa<br>Date(s): 11th century<br>Outcome: Received many transmissions while traveling through India and became Naropa&#x27;s guru, launching the Kagyu lineage of direct realization."
e374,P_TILOPA,EXT_PLA_0001,meeting_visit,meeting / visit,10th–11th century travels,"Received many transmissions while traveling through India and became Naropa's guru, launching the Kagyu lineage of direct realization.","[""kagyu""]","Meeting/visit: Tilopa ↔ India<br>Date(s): 10th–11th century travels<br>Outcome: Received many transmissions while traveling through India and became Naropa&#x27;s guru, launching the Kagyu lineage of direct realization."
e375,YOL_PER_0080,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e376,YOL_PER_0080,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e377,YOL_PER_0080,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e378,YOL_PER_0080,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e379,YOL_PER_0080,YOL_PRD_0010,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e380,YOL_PER_0080,YOL_PRD_0011,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e381,EXT_PER_0020,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e382,EXT_PER_0020,T_VAJRA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e383,EXT_PER_0020,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e384,P_GTZANG,C_RETREAT,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e385,P_GTZANG,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e386,P_GTZANG,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e387,P_GTZANG,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e388,P_GTZANG,YOL_TRA_0005,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e389,YOL_PER_0083,C_PILGRIMAGE,underpinning,associated with,,,[],Entity ↔ Underpinning association
e390,YOL_PER_0083,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e391,EXT_PER_0005,EXT_PRA_0004,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e392,EXT_PER_0005,EXT_TRA_0001,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e393,EXT_PER_0005,T_VAJRA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e394,EXT_PER_0005,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e395,EXT_PER_0005,YOL_TRA_0005,underpinning,associated with,,,[],Entity ↔ Underpinning association
e396,EXT_PER_0005,YOL_TRA_0012,underpinning,associated with,,,[],Entity ↔ Underpinning association
e397,EXT_PER_0005,EXT_PRA_0014,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e398,EXT_PER_0005,EXT_PRA_0015,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e399,EXT_PER_0005,EXT_PRA_0016,underpinning,associated with,,,[],Entity ↔ Underpinning association
e400,EXT_PER_0005,T_MADHYAMAKA,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e401,EXT_PER_0005,EXT_PRA_0039,underpinning,associated with,,,[],Entity ↔ Underpinning association
e402,EXT_PER_0005,EXT_PRA_0030,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e403,EXT_PER_0005,EXT_PRA_0033,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e404,EXT_PER_0005,EXT_PRA_0031,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e405,YOL_PER_0087,T_VAJRA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e406,YOL_PER_0087,YOL_TRA_0001,underpinning,associated with,,,"[""nyingma""]",Entity ↔ Underpinning association
e407,YOL_PER_0087,YOL_TRA_0012,underpinning,associated with,,,[],Entity ↔ Underpinning association
e408,YOL_PER_0088,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e409,YOL_PER_0088,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e410,YOL_PER_0089,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e411,YOL_PER_0089,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e412,P_GLING_RAS,C_RETREAT,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e413,P_GLING_RAS,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e414,PL_ATHING,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e415,PL_ATHING,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e416,PL_ATHING,YOL_TRA_0012,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e417,EXP_010,ENT_PLA_EX_009,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e418,PL_BARGDAN,C_PILGRIMAGE,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e419,PL_BARGDAN,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e420,PL_BARGDAN,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e421,EXP_032,YOL_PLA_0003,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e422,EXP_070,YOL_PLA_0003,explorer_link,documented / linked,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity association
e423,EXT_PLA_0017,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e424,EXT_PLA_0017,T_MAHAYANA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e425,EXT_PLA_0017,T_VAJRA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e426,EXT_PLA_0017,YOL_TRA_0012,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e427,YOL_PLA_0004,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e428,YOL_PLA_0004,C_RETREAT,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e429,YOL_PLA_0004,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e430,YOL_PLA_0004,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e431,YOL_PLA_0004,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e432,YOL_PLA_0004,YOL_TRA_0012,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e433,YOL_PLA_0004,EXT_PER_0030,meeting_visit,meeting / visit,1184–1251,"Hosted early Drukpa institutions, later received Zhabdrung's flight and became the base of the Bhutanese Drukpa school and state formation.","[""drukpa"", ""kagyu"", ""nyingma""]","Meeting/visit: Bhutan ↔ Phajo Drukgom Zhikpo<br>Date(s): 1184–1251<br>Outcome: Hosted early Drukpa institutions, later received Zhabdrung&#x27;s flight and became the base of the Bhutanese Drukpa school and state formation."
e434,YOL_PLA_0004,EXT_PER_0031,meeting_visit,meeting / visit,1455–1529,Also hosted Longchenpa during a politically forced exile later remembered in Bhutanese memory.,"[""drukpa"", ""kagyu"", ""nyingma""]",Meeting/visit: Bhutan ↔ Drukpa Künlé<br>Date(s): 1455–1529<br>Outcome: Also hosted Longchenpa during a politically forced exile later remembered in Bhutanese memory.
e435,YOL_PLA_0004,EXT_PER_0029,meeting_visit,meeting / visit,1625/26 onward,"Hosted early Drukpa institutions, later received Zhabdrung's flight and became the base of the Bhutanese Drukpa school and state formation.; Also hosted Longchenpa during a politically forced exile later remembered in Bhutanese memory.","[""drukpa"", ""kagyu"", ""nyingma""]","Meeting/visit: Bhutan ↔ Zhabdrung Ngawang Namgyel<br>Date(s): 1625/26 onward<br>Outcome: Hosted early Drukpa institutions, later received Zhabdrung&#x27;s flight and became the base of the Bhutanese Drukpa school and state formation.; Also hosted Longchenpa during a politically forced exile later remembered in Bhutanese memory."
e436,YOL_PLA_0004,EXT_PER_0008,meeting_visit,meeting / visit,14th century exile,"Hosted early Drukpa institutions, later received Zhabdrung's flight and became the base of the Bhutanese Drukpa school and state formation.; Also hosted Longchenpa during a politically forced exile later remembered in Bhutanese memory.","[""drukpa"", ""kagyu"", ""nyingma""]","Meeting/visit: Bhutan ↔ Longchenpa<br>Date(s): 14th century exile<br>Outcome: Hosted early Drukpa institutions, later received Zhabdrung&#x27;s flight and became the base of the Bhutanese Drukpa school and state formation.; Also hosted Longchenpa during a politically forced exile later remembered in Bhutanese memory."
e437,EXP_070,ENT_PLA_EX_048,explorer_link,documented / linked,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity association
e438,EXT_PLA_0004,T_VAJRA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e439,EXT_PLA_0004,T_VINAYA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e440,EXT_PLA_0004,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e441,EXT_PLA_0004,YOL_TRA_0012,underpinning,associated with,,,[],Entity ↔ Underpinning association
e442,PL_CHAMBA,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e443,EXP_042,ENT_PLA_EX_026,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e444,EXP_043,ENT_PLA_EX_026,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e445,EXP_063,ENT_PLA_EX_026,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e446,EXT_PLA_0012,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e447,EXT_PLA_0012,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e448,EXT_PLA_0012,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e449,YOL_PLA_0005,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e450,YOL_PLA_0005,YOL_TRA_0005,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e451,EXP_053,ENT_PLA_EX_029,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e452,EXP_064,ENT_PLA_EX_029,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e453,EXP_061,ENT_PLA_EX_033,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e454,EXP_062,ENT_PLA_EX_033,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e455,EXT_PLA_0003,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e456,EXT_PLA_0003,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e457,EXT_PLA_0003,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e458,EXT_PLA_0003,YOL_PRD_0006,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e459,EXT_PLA_0003,YOL_TRA_0005,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e460,EXT_PLA_0003,YOL_TRA_0012,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e461,YOL_PLA_0009,YOL_PRA_0007,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e462,YOL_PLA_0009,YOL_PRD_0003,underpinning,associated with,,,[],Entity ↔ Underpinning association
e463,EXP_010,ENT_PLA_EX_008,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e464,EXP_011,ENT_PLA_EX_008,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e465,EXP_016,ENT_PLA_EX_008,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e466,EXP_029,ENT_PLA_EX_008,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e467,EXP_033,ENT_PLA_EX_008,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e468,EXP_050,ENT_PLA_EX_008,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e469,EXP_067,ENT_PLA_EX_008,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e470,EXP_070,ENT_PLA_EX_008,explorer_link,documented / linked,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity association
e471,YOL_PLA_0010,YOL_TRA_0005,underpinning,associated with,,,[],Entity ↔ Underpinning association
e472,PL_DRIL,C_PILGRIMAGE,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e473,PL_DRIL,C_RETREAT,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e474,PL_DRIL,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e475,PL_RDZONG,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e476,PL_RDZONG,C_PILGRIMAGE,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e477,PL_RDZONG,C_RETREAT,underpinning,associated with,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e478,PL_RDZONG,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e479,PL_RDZONG,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e480,PL_RDZONG,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e481,EXP_070,ENT_PLA_EX_044,explorer_link,documented / linked,,,"[""drukpa"", ""kagyu""]",Explorer ↔ Entity association
e482,EXP_061,ENT_PLA_EX_036,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e483,EXP_062,ENT_PLA_EX_036,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e484,EXP_012,ENT_PLA_EX_010,explorer_link,documented / linked,,,[],Explorer ↔ Entity association
e485,YOL_PLA_0013,C_MAHAMUDRA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e486,YOL_PLA_0013,T_DRUKPA,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e487,YOL_PLA_0013,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e488,YOL_PLA_0013,YOL_PRA_0007,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e489,YOL_PLA_0013,YOL_PRA_0008,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e490,YOL_PLA_0013,YOL_TRA_0005,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e491,PL_GUGE,T_KAGYU,underpinning,associated with,,,"[""drukpa"", ""kagyu""]",Entity ↔ Underpinning association
e492,PL_GUGE,T_VINAYA,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
e493,PL_GUGE,YOL_TRA_0001,underpinning,associated with,,,"[""kagyu"", ""nyingma""]",Entity ↔ Underpinning association
e494,PL_GUGE,YOL_TRA_0006,underpinning,associated with,,,"[""kagyu""]",Entity ↔ Underpinning association
